@relation landmine21

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute class {no,yes}

@data
2.4511773e+00,6.2286062e+00,5.1541720e+00,5.7117366e+00,5.8137215e+00,1.3592496e+00,8.5585563e+00,9.4840305e+00,9.7134109e+00,yes
1.1797486e+00,1.2071268e+00,2.6117613e+00,2.0589657e+00,3.6634358e+00,5.9051909e-01,3.6384258e+00,3.0680034e+00,2.2129263e+00,yes
1.6733115e+00,1.9778358e+00,2.7321254e+00,2.4921605e+00,3.6990740e+00,2.4166992e-02,4.2171004e+00,4.1523011e+00,3.7389266e+00,yes
6.4243910e-01,8.3026810e-01,3.1436008e+00,2.8194232e+00,3.6074748e+00,-4.0493789e-01,3.7994690e+00,3.5824378e+00,3.0512285e+00,yes
1.8221477e+00,1.9719647e+00,4.4074995e+00,5.1555929e+00,3.5407060e+00,1.9982932e+00,3.8299724e+00,3.9381534e+00,4.0921464e+00,yes
1.5692887e+00,8.7459288e-01,8.9533705e-01,5.1431657e-01,3.4369622e+00,-2.6610555e-01,2.2567935e+00,1.5492535e+00,9.6908872e-01,no
7.5599532e-01,6.4261436e-01,2.3776100e+00,1.9809168e+00,9.9724938e-01,1.1986009e+00,3.0073647e+00,2.5665838e+00,2.1076006e+00,yes
-1.0414778e+00,-2.3681650e-01,1.6893527e+00,9.8629814e-01,7.8595785e-01,2.5317242e-01,1.7876122e+00,1.4076957e+00,8.8187651e-01,no
-1.6856472e-01,3.5104442e-02,1.3963953e+00,9.5168170e-01,1.3977651e+00,-2.0416306e-01,1.4402633e+00,1.4768035e+00,1.1576084e+00,no
1.8048887e-01,1.2445186e-01,9.9226729e-01,6.6538146e-01,1.7766497e+00,4.0256385e-01,1.6501654e+00,1.0302984e+00,7.2938263e-01,no
5.7400955e-01,1.6218242e-01,6.6338641e-01,2.8491607e-01,2.6350365e+00,-1.5003178e-02,1.4702470e+00,9.4950754e-01,5.2190926e-01,no
4.9359115e-01,1.6203549e-01,-2.5982077e-01,-4.8297108e-01,2.0268194e+00,-3.2470200e-01,1.1423626e+00,3.1557703e-01,-1.4506777e-02,no
-2.2825838e-01,-1.1004726e-01,4.2549355e-02,-1.9958767e-01,2.4093041e+00,-3.5886244e-01,9.3611872e-01,3.3201528e-01,6.6713960e-02,no
-5.6947031e-01,-1.8961566e-01,3.5484933e-01,8.1821022e-02,-2.8076167e+00,-2.7991193e-01,9.0231648e-01,5.1203841e-01,2.4916644e-01,no
1.3567545e-01,2.5280278e-01,3.8886928e+00,4.6433755e+00,1.5042483e+00,-3.5350092e-01,1.7773769e+00,2.1531480e+00,2.4468111e+00,yes
5.7808387e-01,2.5729788e-01,5.3117100e-02,-2.6213217e-01,-2.5056890e+00,1.6625598e-01,1.3330812e+00,7.4900531e-01,2.5428002e-01,no
-5.2810693e-01,-1.5488493e-01,2.4396870e-01,-1.5003422e-01,-4.0700971e-01,1.5150503e+00,7.7057481e-01,2.2348176e-01,-9.6102324e-02,no
-4.7062878e-01,-1.1659440e-01,1.6791938e+00,1.4106108e+00,1.5227044e+00,-4.3676578e-01,1.3146593e+00,1.1745413e+00,1.0259909e+00,no
-6.6414334e-01,-1.7471342e-01,2.2905172e+00,2.3128803e+00,1.4941510e+00,-3.3143426e-01,1.2011685e+00,1.2499223e+00,1.1695492e+00,no
4.9438834e-01,3.7658490e-01,9.1581612e-01,4.9445906e-01,9.8982718e-01,-2.9951181e-01,1.0553503e+00,9.2353308e-01,9.2447634e-01,no
-4.4637242e-01,-9.7851710e-02,2.5648884e+00,2.7109867e+00,1.1037858e+00,1.2121197e+00,1.4601504e+00,1.5367009e+00,1.5959139e+00,no
1.9219830e-01,1.8942137e-02,6.3823573e-01,4.4909660e-01,1.2170871e+00,-2.5384672e-01,1.2677552e+00,8.2538823e-01,5.4674549e-01,no
-2.3931895e-01,-1.3689408e-01,3.8132873e-01,7.7621050e-02,2.1199790e+00,-2.7906383e-01,7.3400021e-01,3.7351901e-01,1.0693478e-01,no
5.4416743e-01,9.6710399e-03,-1.8017908e-01,-3.4584286e-01,2.2647584e+00,3.2565646e-01,4.0216722e-01,-2.3677525e-02,-2.2269090e-01,no
8.5501907e-01,2.6538485e-01,1.3431920e+00,1.3708305e+00,1.8587493e+00,8.8953821e-02,1.0482043e+00,9.1107976e-01,8.7892592e-01,yes
-2.7274965e-01,-1.0284703e-01,9.1496172e-01,6.6107372e-01,1.6007240e+00,4.1001942e-01,1.0530840e+00,9.4442654e-01,7.2043810e-01,no
-3.8972440e-01,-4.5976149e-02,1.6008311e+00,1.0399801e+00,1.3133721e-01,-2.7503141e-01,8.8629246e-01,1.0786907e+00,9.2183058e-01,no
-5.1707834e-01,-1.5314817e-01,9.5167610e-01,6.1928067e-01,6.1037690e-01,-3.9935830e-01,8.6253253e-01,6.9303307e-01,4.8588536e-01,no
-9.1879409e-01,-2.2669390e-01,2.8459676e+00,3.1139835e+00,8.7730610e-01,2.4123526e-01,1.1486420e+00,1.2963542e+00,1.3339950e+00,no
-7.4878920e-01,-2.0140316e-01,2.1665663e+00,2.1539259e+00,1.5184362e+00,-3.4079758e-01,1.0775920e+00,1.1290067e+00,1.0322888e+00,no
-1.5557991e-01,-4.9605222e-02,1.4903267e+00,1.1234616e+00,8.4639689e-01,-3.6887347e-01,1.0379258e+00,8.4594017e-01,6.4752865e-01,no
-1.2157251e-01,-9.4890050e-02,-1.2790618e-01,-3.5846159e-01,-2.2367007e+00,-3.9367747e-01,-1.7971484e-01,-2.2523159e-01,-2.5340637e-01,no
-1.6750189e-01,-4.8960292e-02,1.8774246e+00,1.8986143e+00,-3.0950576e-01,-4.3345073e-01,9.2412769e-01,8.4842858e-01,8.5010359e-01,no
-4.1092726e-01,-1.9510728e-01,6.7954385e-01,4.7367738e-01,8.7966295e-01,-2.6773071e-01,3.1200322e-01,2.3824667e-01,8.1807936e-02,no
5.4334006e-01,-5.3740660e-03,-8.2037009e-01,-7.0254726e-01,1.4257139e+00,-4.0865361e-01,4.4530747e-01,-7.6041990e-02,-3.1909994e-01,no
-1.9517421e-01,-1.8011507e-01,-1.6825383e-02,-1.5909418e-01,6.5500290e-01,-4.2992161e-01,2.3377672e-01,-3.2458697e-02,-1.4536201e-01,yes
-6.4355939e-01,-1.9335832e-01,1.8581398e+00,1.6279598e+00,1.1335930e+00,2.9068813e-02,9.7772340e-01,1.0430942e+00,9.5328743e-01,yes
-9.0385927e-02,1.5308108e-03,9.6501019e-01,5.4197314e-01,1.2378639e+00,-2.7148461e-01,6.1648657e-01,5.6341253e-01,4.7248424e-01,yes
-2.7766002e-01,-1.5925078e-01,-1.7997737e-01,-3.5342660e-01,1.4615618e+00,1.5675974e+00,2.1090083e-01,-8.0071612e-02,-1.8254444e-01,no
1.0346068e+00,4.0847651e-01,1.6091415e+00,1.5877662e+00,8.3716439e-02,5.5974637e-01,1.1035442e+00,1.0819685e+00,1.0904158e+00,yes
8.4807113e-01,1.3176500e-01,-1.8877644e-01,-2.9560727e-01,1.3976632e+00,-2.1412101e-01,5.2484923e-01,1.3499984e-01,-2.1625092e-02,no
-2.4115997e-01,-1.8165653e-01,3.1606651e-01,1.6952763e-01,1.4078083e+00,1.5689773e+00,5.4151369e-01,2.3608847e-01,4.4974374e-02,no
7.4870887e-01,6.3677584e-02,-5.6308672e-01,-5.7073138e-01,1.3901782e+00,-1.6371248e-01,1.5955520e-01,-8.0972137e-02,-2.3157936e-01,yes
-6.6812481e-01,-2.5124426e-01,5.4225687e-01,3.2283196e-01,4.2970425e-01,-4.2160481e-01,1.6549503e-01,8.1588404e-02,-5.5605506e-02,yes
6.5637121e-02,-7.7007879e-02,-4.2498013e-01,-5.0980031e-01,1.3026667e+00,1.4649332e+00,3.8778708e-01,1.1520155e-01,-8.0296837e-02,no
5.7482654e-01,1.3395979e-01,-2.4438731e-01,-3.9842806e-01,1.3646156e+00,1.4325610e+00,3.4170685e-01,-6.2922165e-02,-1.4551513e-01,no
-8.8043473e-01,-2.6019223e-01,6.7535458e-01,3.9284761e-01,1.0747483e+00,-4.3690672e-01,5.3899499e-01,4.1677277e-01,2.0611354e-01,no
-4.3871041e-02,-8.4507896e-02,1.7561564e-01,-4.0555559e-02,5.6183445e-01,1.1483514e-01,5.0795256e-01,3.2325883e-01,1.4271255e-01,no
-9.6498446e-01,-2.8737415e-01,-3.7868277e-01,-4.3963387e-01,3.8847681e-01,3.0941181e-01,1.7255551e-01,-1.0071721e-01,-2.6281385e-01,no
1.7144197e+00,5.5415511e-01,-6.2960927e-02,-2.2149704e-01,1.3133938e+00,-1.6304086e-01,4.1734057e-01,1.5764502e-01,1.2071287e-02,no
-4.3019461e-01,-1.8074583e-01,1.7430560e+00,1.8338156e+00,1.2395810e+00,-3.1620241e-02,6.1313364e-01,5.4717355e-01,5.0395306e-01,no
3.6460407e-01,6.1286803e-02,5.0939421e-01,3.4908857e-01,-1.8000720e-01,-2.5809774e-01,4.5736766e-01,4.1728196e-01,4.0920860e-01,no
-5.5829636e-01,-2.0001698e-01,2.0450270e-01,-3.8239425e-02,1.1010746e+00,-4.1193263e-01,4.9754094e-01,1.7614919e-01,2.0797161e-02,no
-3.8882647e-01,-1.2176322e-01,1.4429316e+00,1.2706052e+00,6.5751591e-01,-2.1461138e-01,8.1604767e-01,8.0950445e-01,7.9770434e-01,yes
1.8715520e-02,7.7424660e-02,3.9491493e+00,4.6376552e+00,9.4449467e-01,-1.1409297e-02,1.1305416e+00,1.5423710e+00,1.8985372e+00,no
2.2346300e-02,-9.1909129e-02,-1.6117468e-01,-2.9777655e-01,1.5123782e+00,5.8735444e-01,2.0431395e-01,6.5778088e-02,-3.9391763e-02,no
-2.3240569e-01,-1.1770878e-01,1.0135216e+00,7.4371974e-01,5.0581308e-01,-4.3171170e-01,2.7950825e-01,2.5775971e-01,2.7106722e-01,no
-6.3898309e-03,-1.0610017e-01,-2.2106609e-02,-1.3229594e-01,7.3907283e-01,1.0469580e-01,5.6900953e-01,3.1570102e-01,9.4252590e-02,no
-5.3986220e-01,-1.8880448e-01,8.5494739e-01,5.1191662e-01,1.6671808e-01,2.6486640e-01,2.5723890e-01,2.5810080e-01,2.0925695e-01,no
2.3504465e-01,-2.5548127e-02,-7.6182625e-01,-6.9073321e-01,-6.2035694e-01,5.2223991e-01,4.2466530e-01,-7.4452848e-02,-2.0981257e-01,no
-3.7795637e-01,-2.1113792e-01,-1.9006397e-02,-1.5729301e-01,-3.7323269e-01,-3.9560264e-01,3.0265329e-01,-3.7538594e-02,-1.8580261e-01,no
-2.8967984e-01,-1.5680197e-01,-1.0303771e-01,-3.4525800e-01,8.8273222e-01,-4.3630075e-01,1.5295688e-02,-7.2824905e-02,-2.2817645e-01,no
1.1732759e+00,2.3199569e-01,-5.3598668e-01,-5.4296706e-01,1.2464168e+00,1.4128228e+00,2.0733904e-01,6.7719833e-02,-1.1462988e-01,no
4.6728558e-01,6.0683009e-02,-5.2100667e-01,-5.9275000e-01,2.0635928e+00,3.5972637e-01,3.6659569e-01,-2.1910084e-01,-3.2910365e-01,no
-4.7649512e-01,-2.1741359e-01,-1.0611237e-01,-1.2327935e-01,-5.2332418e-01,-4.2829392e-01,-3.5050469e-02,-1.2636315e-01,-1.4364986e-01,yes
3.7795829e-01,8.7818927e-03,-4.9238077e-01,-5.6736972e-01,1.4038137e+00,2.0288380e-02,2.1672401e-01,-7.2568345e-02,-2.3610218e-01,no
-1.6451341e-01,3.2046533e-02,7.3034470e-01,3.0917428e-01,1.2546401e+00,1.2426050e-01,9.0719485e-01,7.0961700e-01,5.9319161e-01,no
-4.6678653e-01,-2.0936437e-01,3.5707374e-03,-1.5926699e-01,5.4426765e-01,3.2071799e-01,-3.2255116e-02,-2.0018127e-01,-2.4356844e-01,no
1.0642592e-01,-9.9029596e-02,-5.3071858e-01,-5.7498358e-01,8.2858729e-01,1.0897420e-01,1.0069103e-01,-1.8522371e-01,-3.4042344e-01,no
8.9598343e-01,1.1373989e-01,-7.5349464e-01,-6.9786363e-01,1.6970689e+00,-1.6476800e-01,4.3869118e-01,-1.5563786e-01,-3.4851480e-01,yes
-9.1302730e-01,-2.6968672e-01,1.7984482e-01,3.0434419e-03,9.5010035e-01,2.9922667e+00,3.3450760e-01,1.5040073e-01,6.4591376e-02,no
-1.0980441e-01,-1.5993825e-01,3.5614256e-01,3.9863928e-01,-3.5195088e-02,5.0842711e-01,1.6347416e-01,8.3313067e-02,6.3054825e-02,no
1.1119535e+00,1.0680070e-01,-6.9282334e-01,-6.1100546e-01,1.2082968e+00,-4.2730509e-01,1.1943583e-01,-2.8276802e-01,-3.8559926e-01,no
-2.8341156e-01,-1.5124214e-01,4.3777344e-01,2.1686293e-01,-1.2881453e+00,-1.7734536e-01,3.8007637e-01,4.3560347e-01,3.0264324e-01,no
-6.7312486e-01,-2.3672888e-01,4.2830461e-01,2.6165718e-01,4.9943726e-01,-4.0809365e-01,2.7232262e-01,2.5077240e-01,1.4272660e-01,no
-4.0536612e-01,-1.1879456e-01,2.3494544e-01,-1.3830666e-01,-7.0776726e-01,6.6535014e-02,6.8920705e-01,2.5052944e-01,-4.9133041e-02,no
-5.9792642e-01,-2.6892456e-01,-1.1274979e-01,-4.4425742e-02,-2.3992672e+00,-4.0017605e-01,-5.4879518e-01,-3.8375155e-01,-2.6921891e-01,no
1.2762800e+00,1.4295114e-01,-9.2148648e-01,-7.4265663e-01,9.6057249e-01,-7.2652424e-02,5.6252017e-02,-3.2622488e-01,-4.6066295e-01,no
-2.3158476e-01,-1.7840643e-01,3.7906033e-01,2.6234222e-01,-9.4861946e-01,-3.6823315e-01,2.1080121e-02,8.5306639e-03,1.7132594e-02,no
8.8776221e-01,2.6170962e-02,-1.0658700e+00,-8.0382490e-01,1.3843195e+00,-3.9654754e-01,2.0501932e-01,-2.4385214e-01,-3.7481950e-01,no
-5.3823646e-01,-2.0359810e-01,1.7549992e-01,-1.4094201e-01,3.2800499e-01,-8.2466161e-02,-8.7912245e-02,-1.6492006e-02,-1.6060279e-01,no
6.0824722e-01,-5.1811530e-02,-9.2296070e-01,-7.6303265e-01,8.4087343e-01,-1.6072703e-01,-9.1803147e-02,-3.5313741e-01,-4.6989350e-01,no
-5.1182352e-01,-2.4298960e-01,6.5843383e-02,8.4132832e-02,3.3700933e-01,-4.1787112e-01,3.1145729e-02,4.1836687e-02,-3.3602052e-02,no
-9.9114266e-01,-2.5073962e-01,1.1014003e+00,6.1522458e-01,4.4166777e-01,3.3049874e-01,8.3472311e-01,5.8756014e-01,3.3463512e-01,no
-1.3685455e-01,-1.7284599e-01,-4.3478294e-01,-4.4363956e-01,1.4039826e+00,-4.0576402e-01,1.8699552e-01,-2.0513237e-01,-3.2321527e-01,no
-6.8247886e-01,-2.7524671e-01,-4.9813772e-01,-4.6474554e-01,-5.0066730e-01,1.2191799e+00,-3.0524720e-01,-3.4072792e-01,-4.0475266e-01,no
-9.5194373e-01,-2.8165649e-01,1.3064021e-01,-1.4647754e-01,3.6058070e-01,4.5277612e-01,1.1171707e-01,1.9717092e-01,1.5318887e-02,no
-3.5518955e-01,-1.6720638e-01,5.1306518e-01,3.5616629e-01,5.9676702e-01,2.2901220e-01,5.1527516e-01,4.3567142e-01,3.3030996e-01,no
5.2541997e-01,-2.3603734e-02,2.9938473e-01,3.9237382e-01,-7.3586345e-01,-3.3198290e-01,-1.5596557e-01,1.3195716e-02,9.4348071e-02,no
1.8514192e-01,-2.9825438e-02,-2.2869914e-01,-3.7291145e-01,8.1986657e-01,1.4342067e+00,-3.6077160e-01,-2.8888677e-01,-1.2547531e-01,no
-2.2912879e-01,-1.6759235e-01,-6.0118930e-01,-6.2132265e-01,1.4948866e-01,-2.3128626e-01,1.4438887e-01,-1.2728926e-01,-2.6296117e-01,no
-6.8572361e-01,-2.4124657e-01,9.2618029e-01,7.1408559e-01,-6.8232412e-01,-3.6548373e-01,3.4413126e-01,3.2404555e-01,1.5487125e-01,no
-1.9750127e-01,-2.0863189e-01,-7.4939277e-01,-6.6001146e-01,-2.6428603e-01,-3.0230813e-01,-3.0884679e-01,-3.5956609e-01,-3.9402923e-01,no
8.2385976e-02,-1.2422903e-01,-3.7978130e-01,-4.6398329e-01,-3.5960374e-02,-1.1563666e-01,2.8431516e-01,6.7466231e-02,-1.9929272e-01,no
3.2440185e-01,1.2745505e-01,1.6225208e+00,1.5403458e+00,7.5499636e-01,2.5327239e-01,4.8380586e-01,6.7710410e-01,8.0098587e-01,no
-5.0774996e-01,-2.0688894e-01,-1.0965489e-01,-3.0382467e-01,1.5538907e+00,3.0928389e-01,1.6844802e-01,-6.0562243e-02,-2.0015751e-01,no
4.2858351e-01,-5.4487646e-02,-8.8395836e-01,-7.4392864e-01,6.0300343e-01,9.3996281e-01,-1.9845667e-02,-3.2168273e-01,-4.1235936e-01,no
-8.5299562e-02,-1.1158712e-01,-5.1558141e-02,-2.3491792e-01,9.0973772e-01,-4.0975023e-01,3.7045942e-02,-1.0177588e-01,-1.7197337e-01,no
1.6336370e+00,1.1552239e+00,8.9096444e-01,5.5155919e-01,5.4547534e-01,4.2449190e+00,2.0985555e+00,1.3519288e+00,8.6198351e-01,no
-9.3077463e-02,-1.6924034e-01,-3.5410282e-01,-4.0833195e-01,3.0279254e-01,-4.3650154e-01,-4.0154870e-02,-2.0050835e-01,-2.5061440e-01,no
-4.1560126e-01,-2.1173732e-01,-3.0224331e-01,-3.2129953e-01,-5.3211482e-01,-1.0363169e-01,-2.1909375e-02,-1.0301015e-01,-1.9721372e-01,no
5.9776201e-01,2.9322222e-01,2.4796487e+00,2.5361396e+00,-4.6476297e-01,-4.2414689e-01,1.0276054e+00,1.2176127e+00,1.4710170e+00,no
-2.7540828e-01,-1.7972574e-01,1.1200274e+00,1.2356366e+00,3.7593765e-01,-4.3661009e-01,3.1232952e-01,3.8716642e-01,4.3729384e-01,no
1.3974391e+00,1.7277255e-01,-7.9057530e-01,-6.7625743e-01,5.6046694e-01,-8.8403981e-02,-1.8967755e-02,-2.9701458e-01,-3.5942995e-01,yes
-6.9545236e-01,-2.4966552e-01,7.2726883e-02,-3.3114590e-02,1.5670362e-01,-3.7049169e-01,1.0211625e-01,2.7372502e-02,-2.1282274e-03,no
-3.2817270e-01,-2.3476128e-01,-1.1859331e-01,-8.0998838e-02,4.1369241e-01,-4.3208699e-01,-2.2913209e-01,-2.3876080e-01,-2.2809015e-01,no
-3.6668362e-01,-1.8405131e-01,1.1642234e+00,1.0833108e+00,4.2217994e-01,-4.2094750e-01,2.1196272e-01,3.7269405e-01,3.5549223e-01,no
-8.8687049e-01,-2.8923888e-01,1.5633556e+00,1.7163231e+00,4.0334993e-01,5.2195347e-01,1.6695284e-01,2.6080849e-01,2.7412480e-01,no
6.7435307e-01,2.8109454e-02,3.3855649e-01,3.6856022e-01,-2.8063185e-01,6.4388097e-01,1.2648621e-01,5.2818633e-02,7.3848659e-02,no
1.2159439e+00,1.4515004e-01,-1.0242773e+00,-8.0475802e-01,1.1559511e+00,-4.1332051e-01,9.4848216e-02,-3.3013563e-01,-4.5887004e-01,no
-2.0943570e-01,-1.8043664e-01,-4.7356885e-01,-4.7371661e-01,-6.7854973e-01,-1.0210678e-01,-1.4126109e-01,-2.2130261e-01,-2.5127326e-01,no
-1.9576960e-01,-1.2677181e-01,-2.7191070e-01,-3.7356505e-01,1.3820397e-01,-3.8145241e-01,-1.7282037e-01,-4.7595810e-02,-8.8571023e-02,no
-3.4647428e-01,-1.7756967e-01,7.7163045e-01,6.7874443e-01,-2.4307355e-02,-4.3714559e-01,7.6784772e-02,1.7248134e-01,2.4247453e-01,no
2.3772512e-01,-1.2215617e-01,-8.3883129e-01,-6.8478529e-01,-8.0079277e-01,1.2917523e+00,-2.3764346e-01,-2.8408978e-01,-3.5522553e-01,no
-1.2292949e-01,3.4337284e-02,9.3314393e-01,4.8929815e-01,-6.3212834e-01,-4.3797469e-01,9.5571775e-01,5.1847179e-01,4.7690587e-01,no
-2.3850428e-01,-1.3464752e-01,9.2978670e-01,7.6629381e-01,7.3626653e-01,-4.8170753e-02,3.0621582e-01,3.1734700e-01,3.7240583e-01,no
-2.8532559e-01,-1.7702160e-01,-2.6182949e-02,-9.7732323e-02,1.7695393e-01,1.4750215e+00,-2.5045988e-01,-1.3875421e-01,-6.4304426e-02,no
-2.4995566e-01,-1.2920357e-01,1.1662980e+00,9.1945661e-01,4.6307503e-01,-1.0463072e-01,2.6984456e-01,2.5164603e-01,3.2755791e-01,no
-2.7090411e-01,-2.2060366e-01,-8.7145596e-02,-3.9925351e-02,6.8746421e-01,2.3203384e-02,2.0876983e-03,-9.4747910e-02,-1.7147346e-01,no
-4.1416801e-01,-2.2166881e-01,2.0519571e-02,-5.4115936e-02,5.0049128e-01,8.2254339e-01,-7.7167339e-02,-1.9866818e-01,-2.3383265e-01,no
5.0611953e-02,-1.1208239e-01,-4.7440435e-01,-4.7015458e-01,4.5734411e-01,4.2197344e-02,-2.2889192e-01,-2.4168212e-01,-2.2644666e-01,no
5.5055897e-01,-6.8495750e-02,-9.3551189e-01,-6.9382868e-01,1.0015281e+00,-1.2702934e-02,-2.1713773e-02,-2.8296904e-01,-3.5290685e-01,no
-8.4233451e-01,-2.7407199e-01,9.7794377e-02,-9.8937468e-02,-2.0917708e+00,2.3298028e-01,-3.1588689e-01,-2.1904204e-01,-1.8179548e-01,no
-8.4405429e-01,-2.5101005e-01,6.0834739e-01,4.3039519e-01,-4.4896854e-01,-2.0333157e-01,3.2517534e-01,3.0965210e-01,2.7430999e-01,no
6.3995384e-01,-5.9045686e-02,-9.0341077e-01,-6.8184818e-01,7.2671592e-01,-2.0769807e-01,-1.4959178e-01,-3.6652494e-01,-4.0979569e-01,no
-7.3757563e-01,-2.2520487e-01,4.3567761e-01,8.8767994e-02,2.7370453e-01,-4.2728899e-01,8.3930348e-01,3.4682526e-01,2.5541257e-02,no
-5.4958156e-01,-1.6040082e-01,1.7406779e+00,1.8798398e+00,4.4512359e-01,8.7586050e-01,5.4823817e-01,6.9124886e-01,8.8639007e-01,no
7.3106197e-01,9.0615160e-03,-1.1484004e+00,-8.5880969e-01,-1.3374094e+00,-4.2307091e-01,-1.7136758e-02,-4.2274356e-01,-4.9728399e-01,no
