@relation landmine29

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute class {no,yes}

@data
7.4730804e-01,1.7403084e+00,3.5048953e+00,3.1977180e+00,4.9780849e+00,2.0739233e+00,6.2877065e+00,5.9681933e+00,5.0724272e+00,yes
7.8308185e-01,2.4771783e+00,5.4876997e+00,6.1579631e+00,2.5254622e+00,7.9005664e-01,6.6718769e+00,7.4059780e+00,7.8147535e+00,yes
1.1572512e+00,7.7776839e-01,4.6553409e-01,5.0029571e-02,4.4456823e+00,-1.8839312e-01,3.0869611e+00,1.7363526e+00,7.7637080e-01,no
2.3309712e+00,2.3807431e+00,3.4342386e+00,3.4161213e+00,3.1447964e+00,1.5851608e-01,3.1904515e+00,2.9925977e+00,2.7818901e+00,yes
-2.4756757e-01,-4.5073055e-02,6.9370043e-01,3.8165821e-01,2.7043401e+00,-4.0901749e-01,1.7409470e+00,9.2928220e-01,4.2690176e-01,no
-2.7057321e-01,2.6571170e-01,5.0327520e+00,6.0228590e+00,2.6936611e+00,1.9850906e-01,3.1310050e+00,3.4365104e+00,3.6099436e+00,yes
4.4845717e-01,7.3313118e-01,4.0629714e+00,4.0761874e+00,2.0606396e+00,-4.8128344e-01,3.3073645e+00,3.3787689e+00,2.9926411e+00,yes
4.9657011e-01,9.2315437e-02,-3.5522305e-01,-4.5700416e-01,-1.0640884e+00,2.4581498e-01,7.6094273e-01,1.8868277e-01,-8.7712101e-02,no
4.0913297e-01,4.8300022e-02,-2.0314326e-01,-3.5292479e-01,1.4502721e+00,1.2525706e+00,9.5955097e-01,2.6721220e-01,-1.1383318e-01,no
-6.8911807e-01,-1.8378094e-01,7.9248463e-01,3.7934253e-01,1.4771129e+00,-2.1420747e-01,1.4241095e+00,1.0238822e+00,5.7102999e-01,no
5.8906742e-01,2.2135865e-01,2.2772417e-01,-2.7458238e-02,-5.5419708e-01,-1.6491205e-01,1.6252555e+00,8.3014874e-01,3.0438887e-01,no
3.2772446e-01,6.7786209e-01,2.8061061e+00,2.7133075e+00,1.9100630e+00,1.2403732e+00,2.7388308e+00,2.9289477e+00,2.8823765e+00,yes
-8.2896714e-01,-2.1495669e-01,1.6758868e+00,1.4370871e+00,1.0641496e+00,6.1372781e-02,1.4000654e+00,9.9641583e-01,5.5776827e-01,no
-7.3206738e-01,-1.4706998e-01,1.2359846e+00,7.4192956e-01,1.9542591e+00,-5.2228926e-01,1.2643546e+00,1.0959873e+00,7.4150808e-01,no
4.7909472e-01,1.8972855e-01,1.8152127e+00,1.6780749e+00,1.8315085e+00,-6.5928192e-02,1.6543298e+00,1.2563711e+00,8.1713256e-01,no
5.5000303e-01,2.5340001e-01,1.1123421e+00,8.7490776e-01,3.2223261e-01,-3.0915963e-01,1.1969945e+00,9.3849088e-01,7.0110345e-01,no
-3.6567691e-01,-1.3073413e-01,8.7014504e-02,-1.6130503e-01,2.2865660e-01,4.6566869e-01,1.0751525e+00,5.6809497e-01,2.4587793e-01,no
3.9891606e-01,2.0376083e-01,1.0589999e+00,7.8453680e-01,1.6860540e+00,-5.1481083e-01,1.6206166e+00,1.1042291e+00,7.4368502e-01,no
-9.1649558e-01,-2.5779609e-01,6.1541204e-01,2.0491643e-01,1.2298961e+00,-3.9482405e-01,8.2235109e-01,4.8378468e-01,1.9809067e-01,no
-2.0319378e-01,-1.5894686e-01,-3.4498409e-01,-3.9647589e-01,1.8428535e+00,-2.5867616e-01,3.8949154e-01,-8.8169770e-02,-2.4223956e-01,no
-4.3326528e-01,-8.7884078e-02,8.3709967e-01,4.2075372e-01,1.5692791e+00,2.2783733e+00,7.5475629e-01,5.1633574e-01,3.6940181e-01,no
4.6016726e-01,3.1372532e-01,7.6187126e-01,3.5268545e-01,5.3513010e-01,-5.2079951e-01,1.2359562e+00,8.6668445e-01,5.6872806e-01,no
-6.7902743e-01,-1.7825159e-01,7.1469732e-01,2.9607471e-01,1.0691270e+00,5.8786845e-01,9.9377426e-01,4.5261803e-01,1.2259319e-01,no
-2.8288190e-01,9.4161383e-03,1.0832101e+00,8.7486101e-01,1.5232383e+00,1.3075956e+00,7.8394121e-01,8.8224308e-01,8.7229901e-01,no
