@relation landmine19

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute class {no,yes}

@data
1.4164064e+00,4.0809694e-01,2.9622694e+00,2.7550423e+00,-2.8388471e-01,2.8378782e-01,5.9055137e+00,5.0997752e+00,4.1393745e+00,yes
1.1772325e+00,4.3712894e-01,5.7113581e+00,6.6254267e+00,4.2350295e+00,-2.9642487e-01,6.0895807e+00,6.9492005e+00,7.5812971e+00,yes
7.8611267e-01,2.4077794e-01,3.3365410e+00,2.9184201e+00,4.2015780e+00,2.8183866e+00,5.3777620e+00,4.8880745e+00,3.9314382e+00,yes
1.5953277e+01,2.9880976e+01,5.7247945e+00,6.8896633e+00,-2.5975934e+00,-6.3816809e-01,1.2482919e+01,1.3684623e+01,1.4263863e+01,no
1.5554024e-01,8.5195763e-02,5.0968330e+00,5.9474063e+00,3.2201246e+00,-6.8496540e-01,4.2388400e+00,4.7416184e+00,5.0768329e+00,yes
7.7047646e-02,6.5739073e-02,3.5479514e+00,3.3641215e+00,3.8563914e+00,-2.1931005e-01,4.0817585e+00,4.2007028e+00,3.9312567e+00,yes
-4.0037913e-01,-4.8502794e-02,6.6011117e-01,2.5378407e-01,2.1485285e+00,-5.5587926e-01,2.0339704e+00,1.2752474e+00,5.9631589e-01,no
1.1342976e-01,1.2361744e-02,1.9862468e+00,1.6179637e+00,7.5820421e-01,-3.5663344e-01,2.5756150e+00,2.1423314e+00,1.5959415e+00,yes
-3.4853880e-01,-4.6419707e-02,6.6222279e-01,2.7419313e-01,1.8848133e+00,-6.9789385e-01,1.5100579e+00,7.9977797e-01,3.8805102e-01,no
7.6461830e-02,2.5662095e-02,4.4864038e+00,5.2806348e+00,2.6427981e+00,-4.0623865e-01,2.3524072e+00,2.8705290e+00,3.3353780e+00,yes
3.1214736e-01,5.4183790e-02,4.5129272e+00,5.3114335e+00,1.9334952e+00,-2.3054611e-01,2.7415284e+00,2.9243857e+00,3.1030121e+00,yes
2.5530429e+00,2.2837117e-01,5.1344434e-02,-2.7906407e-01,1.3127478e+00,-6.6997410e-01,1.3891385e+00,5.5318407e-01,1.7914973e-02,no
4.6159604e-01,-2.7594961e-03,3.5594145e-01,1.2545745e-01,1.9562549e+00,-5.2747755e-01,9.8237574e-01,5.4016356e-01,2.1569315e-01,yes
-3.0816708e-01,-4.4911599e-02,8.8560773e-01,5.0066506e-01,1.4639914e+00,-7.0266131e-01,9.0002643e-01,7.5529116e-01,6.1502692e-01,no
