@relation landmine18

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute class {no,yes}

@data
1.3419050e+01,2.9499241e+01,5.3445397e+00,6.2437676e+00,7.5884776e+00,1.1126889e+01,1.2969859e+01,1.3796660e+01,1.3994703e+01,no
1.2224565e+00,7.9587048e-01,5.4256410e+00,6.1829985e+00,2.0953793e+00,5.8203774e-02,7.1554577e+00,7.5614638e+00,7.5256452e+00,yes
1.1958027e+00,5.2818061e-01,4.8840647e+00,5.4216895e+00,3.9224406e+00,-6.8178019e-01,5.0775628e+00,5.3099716e+00,5.2356872e+00,yes
2.7083883e+00,6.8907662e-01,2.6947198e+00,2.3919205e+00,3.8643662e+00,-4.2728378e-01,3.5693963e+00,2.9157366e+00,2.1894866e+00,yes
-3.1979726e-01,-1.5714449e-02,1.5054399e+00,9.9405867e-01,3.3032084e+00,-6.1414509e-01,2.1912369e+00,1.3191382e+00,8.9970902e-01,no
-1.0853211e-01,4.2004888e-02,1.0507652e+00,6.0222648e-01,-2.0929797e+00,-6.5143442e-01,3.0158981e+00,1.9058712e+00,1.1459689e+00,no
8.4373976e-01,2.1554988e-01,2.1702139e+00,1.6731043e+00,1.9005860e+00,4.4754778e+00,2.7611510e+00,2.5767717e+00,1.9974526e+00,yes
-8.8711662e-02,-2.1937091e-02,3.2328517e-01,-3.5742702e-02,1.1097367e+00,-6.8768983e-01,1.5191805e+00,6.2865100e-01,1.3474645e-01,no
1.2255070e+00,1.0936661e-01,1.4006016e+00,1.0930162e+00,1.7685144e+00,-3.7424712e-01,1.5487012e+00,1.1877950e+00,7.8751348e-01,no
2.2292841e-01,1.7681172e-04,1.1417583e+00,7.6547589e-01,1.1554601e+00,-6.2555392e-01,1.2680330e+00,6.9397953e-01,3.8546812e-01,no
-3.8967213e-01,-5.6998794e-02,7.9856150e-01,4.4302498e-01,1.4699536e+00,-6.9181576e-01,1.1771624e+00,8.0690150e-01,4.9119484e-01,no
-7.0678728e-01,-7.3053655e-02,1.1916889e+00,9.4147866e-01,6.8526828e-01,-2.7077902e-01,1.2623883e+00,1.0617991e+00,7.9960987e-01,no
1.6023637e-01,-2.2903441e-03,8.7530996e-01,6.2423486e-01,1.2875802e+00,2.2966281e-01,6.7971349e-01,6.4040717e-01,5.9191911e-01,no
-7.0299752e-01,-5.6748508e-02,3.9384446e+00,4.2767311e+00,1.4742602e+00,-6.8723094e-01,1.6655337e+00,1.7991765e+00,1.9165991e+00,yes
9.5567614e-01,8.5377913e-02,6.3446207e-01,3.2994139e-01,9.9086989e-01,-4.0613069e-01,8.2310781e-01,6.0294320e-01,4.2160861e-01,no
1.5687393e-01,-2.1627155e-02,2.0307089e-01,7.1976623e-03,-1.9641259e+00,2.2940724e-01,7.6138152e-01,3.5055081e-01,1.4694281e-01,no
-2.3716067e-01,-6.1291288e-02,-2.4847190e-01,-3.7201447e-01,1.8386057e+00,1.5438728e+00,8.6391324e-01,2.9446228e-01,-9.1109158e-02,no
-2.2117024e-01,-2.9584180e-02,3.0375947e+00,3.3870430e+00,1.7574115e+00,-4.8260967e-01,1.2203579e+00,1.2745032e+00,1.3340476e+00,yes
5.7403174e-01,2.5842290e-02,7.0186077e-01,5.6816592e-01,2.0025242e+00,-6.3791655e-01,1.1081141e+00,6.9678410e-01,5.0837636e-01,no
-1.2920225e-01,-3.5708679e-02,1.1471209e+00,7.9152511e-01,-2.2730045e+00,-6.0053015e-01,4.1788807e-01,3.6390954e-01,4.0149268e-01,no
1.6895815e-01,-3.9874870e-02,-5.1740341e-01,-5.2153382e-01,1.5681940e+00,-6.9413913e-01,3.5216186e-01,-3.5036014e-02,-1.7235131e-01,no
6.6282584e-01,-1.2697436e-02,-4.3429075e-01,-4.3896239e-01,1.9088150e+00,-6.1083307e-01,3.8555519e-01,-1.2446289e-02,-1.7911145e-01,no
-4.4772622e-01,-6.6152126e-02,-3.6978336e-02,-2.3925347e-01,-2.1904087e-01,-4.2303144e-01,7.3543744e-01,1.2338171e-01,-6.6638163e-02,no
-8.7663504e-01,-8.8934655e-02,1.1789900e+00,6.8569735e-01,-1.1375317e+00,2.9231673e-01,6.0073790e-01,5.7423575e-01,3.3425567e-01,no
-8.1693593e-02,-4.4871948e-02,-2.5272892e-01,-4.0677824e-01,4.7047921e-01,-6.9070980e-01,5.5061060e-01,1.0191013e-01,-1.1817963e-01,no
1.4525400e+00,7.7861392e-02,-5.1965057e-01,-5.4738183e-01,1.5354954e+00,1.3564898e-01,7.2408514e-01,4.3352630e-02,-2.1624644e-01,no
1.2195638e-01,1.5524009e-02,2.2581309e-01,-1.1358148e-01,1.9905406e+00,-2.5782292e-02,7.4657471e-01,3.4791789e-01,1.4808125e-01,no
