@relation landmine02

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute class {no,yes}

@data
1.5794554e+00,1.6107784e+01,6.4881328e+00,7.7414629e+00,8.7662544e+00,2.7455896e-01,1.4506892e+01,1.6572212e+01,1.7332026e+01,no
1.2957981e+00,1.1088325e+01,6.7135699e+00,8.2950963e+00,7.4524459e+00,-3.0947088e-01,1.1293440e+01,1.2536456e+01,1.2789546e+01,no
1.8704236e+00,8.1483034e+00,6.3994729e+00,7.8738559e+00,5.5343434e+00,-5.6134985e-01,7.1158801e+00,7.2861922e+00,6.8523041e+00,no
1.0738894e+00,2.5652016e+00,3.4134552e+00,3.3396538e+00,2.9324491e+00,-1.0250456e-01,3.0387838e+00,2.9856754e+00,2.7246375e+00,no
-5.7426588e-01,3.8239588e-01,3.2780047e+00,2.8611835e+00,3.4460947e+00,2.3506768e-01,3.0568133e+00,2.6640920e+00,2.1173244e+00,no
1.7922554e+00,3.4978163e+00,3.0644469e+00,2.7608796e+00,4.0623180e+00,-6.7166777e-01,3.2608779e+00,2.6597213e+00,2.1197417e+00,no
-7.4542671e-01,2.9386377e-02,2.6861709e+00,2.4308012e+00,7.1732142e-01,-4.9725001e-01,9.5975831e-01,1.2044255e+00,1.3203451e+00,no
-1.1526185e+00,-2.6651470e-01,3.7360139e+00,3.9172798e+00,1.6935062e+00,5.7633458e-01,1.4406643e+00,1.6009123e+00,1.6099679e+00,no
1.5466059e+00,2.8392347e+00,2.2760976e+00,1.4433818e+00,2.5728535e+00,-9.4808421e-02,2.0681230e+00,1.7336461e+00,1.2055674e+00,no
5.1702025e-04,4.7398300e-01,2.3892106e+00,1.7980739e+00,2.3418405e+00,-5.1741183e-01,1.7682052e+00,1.5772936e+00,1.2648879e+00,no
9.0609736e-01,2.0225535e+00,2.2592002e+00,1.6270742e+00,1.9939023e+00,-5.4643251e-01,1.7592584e+00,1.7454899e+00,1.6308726e+00,no
5.3501738e-01,8.9249596e-01,2.8842896e+00,2.6463529e+00,1.9558445e+00,-6.7879700e-01,1.7960829e+00,1.7523062e+00,1.5938393e+00,no
1.0112890e+00,1.2459025e+00,1.7948345e+00,1.1608877e+00,2.3522064e+00,-4.5248799e-01,1.9178476e+00,1.5544843e+00,1.0900407e+00,no
