@relation landmine20

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute class {no,yes}

@data
1.2346631e+01,2.9455177e+01,5.8338201e+00,7.0295061e+00,5.4506633e+00,-5.6390758e-01,1.3370256e+01,1.3926972e+01,1.3858353e+01,no
1.0483923e+00,9.0820324e-01,5.9504613e+00,6.9349388e+00,5.1625362e+00,8.2914848e-01,7.9620773e+00,9.1097316e+00,9.9998039e+00,yes
2.3349164e+00,8.3628775e-01,3.0555955e+00,2.7678996e+00,4.7694184e+00,-6.6781817e-01,4.6660801e+00,3.8728779e+00,2.9641047e+00,yes
9.9416191e-01,5.9153442e-01,5.2124694e+00,5.7854210e+00,3.9594816e+00,7.0197813e-01,5.2662815e+00,5.8597965e+00,6.0676340e+00,yes
6.5074338e-01,3.0676775e-01,5.2222685e+00,5.8481748e+00,3.0653818e+00,1.1855446e+00,4.4532513e+00,4.7917960e+00,5.0068719e+00,yes
3.4031608e-01,9.8637493e-02,2.6378993e+00,2.2571672e+00,1.9507911e+00,-2.4399285e-01,3.1935881e+00,2.7603795e+00,2.1392038e+00,yes
-6.6800201e-01,-5.9632827e-02,1.6477515e+00,1.0323232e+00,2.8847916e+00,-1.0316993e-02,1.5839230e+00,9.7103194e-01,6.2709611e-01,no
6.0733254e-01,2.2897285e-01,2.7735170e+00,2.3491004e+00,2.8014492e+00,3.3414186e-01,3.3794515e+00,3.2318155e+00,2.6144589e+00,yes
-9.7296454e-02,6.1813085e-03,8.6521294e-01,3.4276835e-01,8.5330189e-01,-6.7292109e-01,1.2133211e+00,7.8173674e-01,5.9495771e-01,yes
6.4248167e-01,8.4614775e-02,2.1944924e+00,1.9293560e+00,1.1414445e+00,-5.0136771e-01,2.1186078e+00,1.7468864e+00,1.2852751e+00,yes
-4.3160622e-01,-5.3224969e-02,4.3690998e-01,-4.9348895e-02,6.1771465e-01,3.5006917e-02,1.0963584e+00,5.8883602e-01,2.1963706e-01,yes
2.8533630e-01,2.2817724e-02,6.6720727e-01,3.2212664e-01,-5.5258891e-01,-5.8605260e-01,1.2765852e+00,5.6867798e-01,2.7382410e-01,no
8.7072340e+00,2.5382344e+00,1.9874099e+00,1.8671691e+00,1.8561579e+00,-4.7342991e-01,1.4328324e+00,1.2447115e+00,1.1119703e+00,no
-6.2792158e-01,-7.4122366e-02,1.0171718e+00,5.7051166e-01,2.0677846e+00,-1.2739115e-01,6.5551322e-01,5.1875176e-01,3.6794297e-01,no
-2.5298936e-01,-5.4318954e-02,1.1088053e+00,8.9675144e-01,2.2803522e+00,2.3165934e+00,9.6020377e-01,5.9192462e-01,3.9861508e-01,no
-5.1779679e-01,-6.6489586e-02,7.6918479e-01,3.6102729e-01,1.8636135e+00,2.3257551e+00,1.0079154e+00,6.3130651e-01,2.7985824e-01,no
7.7256538e-01,1.4380594e-02,-1.8191081e-01,-2.0917649e-01,4.8845441e-01,-1.3836830e-01,5.0669844e-01,2.1279270e-01,-1.0692101e-02,no
1.2690713e+00,9.5154087e-02,7.3760201e-01,4.4146402e-01,-3.7423153e-01,-5.4635707e-01,1.1033022e+00,6.2895611e-01,3.9510838e-01,no
